time_s,reference_trusted,reference_theta1_rad,reference_theta2_rad,reference_omega1_rad_per_s,reference_omega2_rad_per_s,pinn_theta1_rad,pinn_theta2_rad,pinn_omega1_rad_per_s,pinn_omega2_rad_per_s,rk4_theta1_rad,rk4_theta2_rad,rk4_omega1_rad_per_s,rk4_omega2_rad_per_s,pinn_angle_error_rad,rk4_angle_error_rad,reference_energy_drift_over_amplitude,pinn_energy_drift_over_amplitude,rk4_energy_drift_over_amplitude
8.133333333333333526e-01,1.000000000000000000e+00,-6.102500987175650815e-01,2.093156660774707634e-01,3.736800924180094796e-02,-3.503240041165762708e+00,-6.102694516362288102e-01,2.093460012329000919e-01,3.735952049967194988e-02,-3.503226382449976306e+00,-6.102500990159736016e-01,2.093156672648597560e-01,3.736800181991315611e-02,-3.503240032825051919e+00,3.033515542932851972e-05,1.187388992685001199e-09,7.176723312379651312e-13,8.709902717611713472e-06,2.015043611939036782e-10
8.166666666666667629e-01,1.000000000000000000e+00,-6.100470975519954875e-01,1.975733166352372783e-01,8.450752749212346593e-02,-3.542228923329216794e+00,-6.100642176255850480e-01,1.975997781110024609e-01,8.449565121394875256e-02,-3.542208411235244547e+00,-6.100470978718010029e-01,1.975733178483825014e-01,8.450751991457536305e-02,-3.542228914825161112e+00,2.646147576518265154e-05,1.213145223166733899e-09,6.982169944254861783e-13,7.081168068903705234e-06,2.081000828951380166e-10
8.200000000000000622e-01,1.000000000000000000e+00,-6.096862161185783169e-01,1.857004008977000964e-01,1.320961964369264385e-01,-3.581582901914793560e+00,-6.096999824069454510e-01,1.857219909154950443e-01,1.320818093710374175e-01,-3.581555807487111664e+00,-6.096862164599199385e-01,1.857004021365042390e-01,1.320961886967534915e-01,-3.581582893234849685e+00,2.159001779494795770e-05,1.238804142600358205e-09,7.251644485197892289e-13,4.872420775782000096e-06,2.156294190821686745e-10
8.233333333333333615e-01,1.000000000000000000e+00,-6.091659573960923613e-01,1.736956714954738801e-01,1.801337988826066383e-01,-3.621320062750175595e+00,-6.091755129553779735e-01,1.737117942226446554e-01,1.801183624474664846e-01,-3.621287579328934747e+00,-6.091659577589767505e-01,1.736956727596886962e-01,1.801337909724570197e-01,-3.621320053880880518e+00,1.612272717077534168e-05,1.264214816165676325e-09,7.438947417243497761e-13,2.274405207782437923e-06,2.242058390796349289e-10
8.266666666666667718e-01,1.000000000000000000e+00,-6.084848264541229401e-01,1.615578223168217809e-01,2.286192726451335144e-01,-3.661457530510460412e+00,-6.084896700194555308e-01,1.615683499406400936e-01,2.286047126861430190e-01,-3.661421699249344019e+00,-6.084848268383509229e-01,1.615578236059504735e-01,2.286192645577330429e-01,-3.661457521438135299e+00,1.052762381831273686e-05,1.289128692683050303e-09,7.180348530419242836e-13,4.721200405376392421e-07,2.339505460106604928e-10
8.300000000000000711e-01,1.000000000000000000e+00,-6.076413335301003027e-01,1.492854920761587656e-01,2.775505505718447452e-01,-3.702011244892231101e+00,-6.076413858263736145e-01,1.492907948000149476e-01,2.775390465758982295e-01,-3.701974755989440702e+00,-6.076413339355707377e-01,1.492854933898106196e-01,2.775505422988839843e-01,-3.702011235601756489e+00,5.302723856182023354e-06,1.313651853962483074e-09,6.997879222426428081e-13,3.097063276433126214e-06,2.449940477246706674e-10
8.333333333333333703e-01,1.000000000000000000e+00,-6.066339976767154418e-01,1.368772686789060111e-01,3.269243783616798682e-01,-3.742995706624179242e+00,-6.066296354976115079e-01,1.368782041215294565e-01,3.269180714445656388e-01,-3.742961580440935521e+00,-6.066339981033542772e-01,1.368772700167051604e-01,3.269243698942581045e-01,-3.742995697099463559e+00,4.362179103933883084e-06,1.337799149236928997e-09,7.332607688082122168e-13,5.326485264043364346e-06,2.574726524199541135e-10
8.366666666666666696e-01,1.000000000000000000e+00,-6.054613510566412282e-01,1.243316944875908076e-01,3.767361078180223588e-01,-3.784423689955946024e+00,-6.054534035818073257e-01,1.243295542941980081e-01,3.767367487160400152e-01,-3.784394856616350999e+00,-6.054613515041810112e-01,1.243316958489310287e-01,3.767360991470088405e-01,-3.784423680180098337e+00,7.947474833902568037e-06,1.361340221106566162e-09,7.513868590061738738e-13,6.911247569645279096e-06,2.715284686436629028e-10
8.400000000000000799e-01,1.000000000000000000e+00,-6.041219439705425298e-01,1.116472726068523103e-01,4.269794630267509938e-01,-3.826305918045384669e+00,-6.041116474484365950e-01,1.116436866691506991e-01,4.269880346148016148e-01,-3.826284730715772575e+00,-6.041219444384333670e-01,1.116472739907751754e-01,4.269794541434125956e-01,-3.826305908001749412e+00,1.029652210593479111e-05,1.383922865194620044e-09,7.193640996564414785e-13,7.656660514378139666e-06,2.873060217549753559e-10
8.433333333333333792e-01,1.000000000000000000e+00,-6.026143507128766119e-01,9.882247431704770102e-02,4.776462768518038304e-01,-3.868650697496962110e+00,-6.026032595657505597e-01,9.881927571632442842e-02,4.776626398700982712e-01,-3.868638432826127627e+00,-6.026143512006816305e-01,9.882247572271107838e-02,4.776462677466009055e-01,-3.868650687167717539e+00,1.109114712605219211e-05,1.405663377362920130e-09,7.141679537996925173e-13,7.450499241955714227e-06,3.049483870258541476e-10
8.466666666666666785e-01,1.000000000000000000e+00,-6.009371763601899508e-01,8.585574780068608303e-02,5.287261950738200156e-01,-3.911463508176025616e+00,-6.009270308856988763e-01,8.585480427547975690e-02,5.287488201641479257e-01,-3.911459926686629895e+00,-6.009371768675024761e-01,8.585574922725497382e-02,5.287261857365584961e-01,-3.911463497542224221e+00,1.014547449107450205e-05,1.426568890794399636e-09,7.556162800523649945e-13,6.286382773730038792e-06,3.245919934951892639e-10
8.500000000000000888e-01,1.000000000000000000e+00,-5.990890646030045952e-01,7.274552831577982270e-02,5.802063455124771840e-01,-3.954746544404023734e+00,-5.990816176541847726e-01,7.274854854348339339e-02,5.802322085996054479e-01,-3.954749603093971722e+00,-5.990890651291274072e-01,7.274552976206181965e-02,5.802063359335010162e-01,-3.954746533446897860e+00,7.446948819822551968e-06,1.446281996941856107e-09,7.623833537262706865e-13,4.279274363855598264e-06,3.463604610981307701e-10
8.533333333333333881e-01,1.000000000000000000e+00,-5.970687067420468175e-01,5.949024998432610872e-02,6.320709695674716633e-01,-3.998498203725599165e+00,-5.970655139371614517e-01,5.949857507000544388e-02,6.320957002896847587e-01,-3.998504031797729397e+00,-5.970687072859627298e-01,5.949025144871661341e-02,6.320709597382627720e-01,-3.998498192427810238e+00,8.325085679335153532e-06,1.464390504690715744e-09,7.235935207026325991e-13,1.669801350795305608e-06,3.703551750991858971e-10
8.566666666666666874e-01,1.000000000000000000e+00,-5.948748519784398114e-01,4.608835937700233448e-02,6.843010138279885801e-01,-4.042712519688377526e+00,-5.948770319882341617e-01,4.610275149150211416e-02,6.843193973125443197e-01,-4.042715785101396619e+00,-5.948748525392524300e-01,4.608836085801169824e-02,6.843010037405826695e-01,-4.042712508033240226e+00,1.439211449977967350e-05,1.481009363757390673e-09,7.689087461975369436e-13,1.185759501592677941e-06,3.966442895974990527e-10
8.600000000000000977e-01,1.000000000000000000e+00,-5.925063191356045866e-01,3.253833108758583809e-02,7.368736797752550860e-01,-4.087378535535711954e+00,-5.925142922773551923e-01,3.255877204174861816e-02,7.368806197953645665e-01,-4.087373343861370856e+00,-5.925063197124125214e-01,3.253833258367305747e-02,7.368736694213998684e-01,-4.087378523505811323e+00,2.044095416278007837e-05,1.496087219388098077e-09,8.066110138092973719e-13,3.842610820557331724e-06,4.252494350607064445e-10
8.633333333333333970e-01,1.000000000000000000e+00,-5.899620099536508899e-01,1.883868549643403362e-02,7.897619301791358737e-01,-4.132479616450140725e+00,-5.899752245603377965e-01,1.886419807457412334e-02,7.897539859409754559e-01,-4.132461093269942154e+00,-5.899620105452424434e-01,1.883868700566365684e-02,7.897619195530473091e-01,-4.132479604031008336e+00,2.551257814008972558e-05,1.509229623219976446e-09,7.890891266179343022e-13,5.813854858944040961e-06,4.561280755971435062e-10
8.666666666666666963e-01,1.000000000000000000e+00,-5.872409241016927073e-01,4.988008930292532617e-03,8.429339516345487615e-01,-4.177992699087972106e+00,-5.872575808155967581e-01,5.016512972331466091e-03,8.429115605733852323e-01,-4.177959411903698239e+00,-5.872409247065655258e-01,4.988010450349909461e-03,8.429339407333488188e-01,-4.177992686269512923e+00,2.850404203893347477e-05,1.520057376844241581e-09,7.437739011230299577e-13,6.637570694076842386e-06,4.891540536190323914e-10
8.700000000000001066e-01,1.000000000000000000e+00,-5.843421760541006593e-01,-9.015023572042285549e-03,8.963525738098866436e-01,-4.223887478637900372e+00,-5.843589602406114025e-01,-8.986810047480919827e-03,8.963230684884864186e-01,-4.223844853269233646e+00,-5.843421766709177012e-01,-9.015022043322397025e-03,8.963525626353147091e-01,-4.223887465416185982e+00,2.821352456136572151e-05,1.528719888524432413e-09,9.432817339019289120e-13,5.964932655566181207e-06,5.240940259252248184e-10
8.733333333333334059e-01,1.000000000000000000e+00,-5.812650139732895571e-01,-2.317162268149999815e-02,9.499746475238188825e-01,-4.270125535693359176e+00,-5.812768458291571738e-01,-2.314822951124717587e-02,9.499561657984523233e-01,-4.270090414783328292e+00,-5.812650146005382545e-01,-2.317162114655519495e-02,9.499746360789976807e-01,-4.270125522066043899e+00,2.339317025282228180e-05,1.534944803205373631e-09,1.008898180418550433e-12,3.668662356519348881e-06,5.605794286816953600e-10
8.766666666666667052e-01,1.000000000000000000e+00,-5.780088407277518270e-01,-3.748285619753919523e-02,1.003750385710732829e+00,-4.316659407852108998e+00,-5.780150316778585040e-01,-3.745663333035532255e-02,1.003736717088430819e+00,-4.316644333801961331e+00,-5.780088413637364253e-01,-3.748285465908577502e-02,1.003750374005508927e+00,-4.316659393825476698e+00,2.622286718387267790e-05,1.538453420213414802e-09,9.183885700300614620e-13,3.401255035622254113e-06,5.980775965178266951e-10
8.800000000000000044e-01,1.000000000000000000e+00,-5.745732371597672694e-01,-5.194961729157668989e-02,1.057622673877221420e+00,-4.363431614396917624e+00,-5.745790761316067474e-01,-5.191757301654539858e-02,1.057599267317840042e+00,-4.363421193119206620e+00,-5.745732378031140897e-01,-5.194961575185644276e-02,1.057622661924906504e+00,-4.363431599984664899e+00,3.204427503129131383e-05,1.539720247134557241e-09,7.788176755057559962e-13,4.633656849177764111e-06,6.358588938828502453e-10
8.833333333333334147e-01,1.000000000000000000e+00,-5.709579876910506613e-01,-6.657258943551502828e-02,1.111526359654329887e+00,-4.410373646521543733e+00,-5.709642797182585827e-01,-6.654276079613072326e-02,1.111506943479098952e+00,-4.410363273926813044e+00,-5.709579883402595701e-01,-6.657258789707015678e-02,1.111526347483699606e+00,-4.410373631757228630e+00,2.982863938430502238e-05,1.538444871496125188e-09,1.009744064627788658e-12,4.385536518547072636e-06,6.729639672428885500e-10
8.866666666666667140e-01,1.000000000000000000e+00,-5.671631083116549510e-01,-8.135220793344051515e-02,1.165387534855851115e+00,-4.457404940740175903e+00,-5.671702055241960583e-01,-8.132889528608516772e-02,1.165379855939791431e+00,-4.457392134090013336e+00,-5.671631089653829116e-01,-8.135220639861569236e-02,1.165387522503075202e+00,-4.457404925668562612e+00,2.331264735534743782e-05,1.534824822790881171e-09,1.384349928718997784e-12,3.347428949177114381e-06,7.081708764373962127e-10
8.900000000000000133e-01,1.000000000000000000e+00,-5.631888769534191264e-01,-9.628861803096323835e-02,1.219122827683445820e+00,-4.504431858989495829e+00,-5.631967791685533742e-01,-9.627322090537265842e-02,1.219129782997952827e+00,-4.504415726214561211e+00,-5.631888776087727866e-01,-9.628861650420447726e-02,1.219122815198372844e+00,-4.504431843672689340e+00,1.539712559057992980e-05,1.526758761083435445e-09,8.930120437529149402e-13,2.029061354189444398e-06,7.399688722686738463e-10
8.933333333333334236e-01,1.000000000000000000e+00,-5.590358661652077288e-01,-1.113816296905552200e-01,1.272638727851228779e+00,-4.551346705972560969e+00,-5.590443214988872755e-01,-1.113734418532362908e-01,1.272659519802821215e+00,-4.551327434194265997e+00,-5.590358668237683792e-01,-1.113816281704048811e-01,1.272638715283591626e+00,-4.551346690478387025e+00,8.455333679546761516e-06,1.520150338940595702e-09,6.885497463199065606e-13,7.727190682327526440e-07,7.665399078898660150e-10
8.966666666666667229e-01,1.000000000000000000e+00,-5.547049779656074708e-01,-1.266306691772379478e-01,1.325830972774644012e+00,-4.598026821820892174e+00,-5.547135798856802635e-01,-1.266276151284221885e-01,1.325862261371545614e+00,-4.598005233722428642e+00,-5.547049786261507576e-01,-1.266306676660096386e-01,1.325830960210069964e+00,-4.598026806264067901e+00,8.601920072792701433e-06,1.511228309158951788e-09,7.422029733058733279e-13,2.251991549853539105e-07,7.857529592966988383e-10
9.000000000000000222e-01,1.000000000000000000e+00,-5.501974805682716685e-01,-1.420347278418142012e-01,1.378584029184263260e+00,-4.644333796723663532e+00,-5.502057579182115798e-01,-1.420340229948366950e-01,1.378621044420766939e+00,-4.644311008799531848e+00,-5.501974812308835228e-01,-1.420347263401132709e-01,1.378584016719178296e+00,-4.644333781235973291e+00,8.277349939911360366e-06,1.501700930273131007e-09,7.080050831323855135e-13,8.861647319197329891e-07,7.951807013304626856e-10
9.033333333333334325e-01,1.000000000000000000e+00,-5.455150466370575213e-01,-1.575923085435001481e-01,1.430770710180465199e+00,-4.690112862224069090e+00,-5.455225432894479365e-01,-1.575910262952770480e-01,1.430808279823889695e+00,-4.690090060324238586e+00,-5.455150473031163960e-01,-1.575923070502556478e-01,1.430770697929567792e+00,-4.690112846964258786e+00,7.496652390415192713e-06,1.493244500272439268e-09,6.832327598618377810e-13,1.217545592087072861e-06,7.921428894538856065e-10
9.066666666666667318e-01,1.000000000000000000e+00,-5.406597925248457503e-01,-1.733013704298147772e-01,1.482251973823337066e+00,-4.735192522403639082e+00,-5.406661335904396903e-01,-1.732969012528342012e-01,1.482285416029514025e+00,-4.735170849165739604e+00,-5.406597931965668735e-01,-1.733013689428603010e-01,1.482251961923317429e+00,-4.735192507562276276e+00,6.341065593939987366e-06,1.486954476215274212e-09,6.898789929344237555e-13,1.279737496804655114e-06,7.737849061419913075e-10
9.100000000000000311e-01,1.000000000000000000e+00,-5.356343178099195468e-01,-1.891592729849386478e-01,1.532876954078186360e+00,-4.779384494996394395e+00,-5.356392596479818691e-01,-1.891496638421857335e-01,1.532902783304238570e+00,-4.779365024604893541e+00,-5.356343184907012001e-01,-1.891592715005488978e-01,1.532876942686153710e+00,-4.779384480793972934e+00,9.609142752914356933e-06,1.484389750006087638e-09,6.631732200427601398e-13,1.155686362028286327e-06,7.371979972804121064e-10
9.133333333333334414e-01,1.000000000000000000e+00,-5.304417442675647409e-01,-2.051627205013067112e-01,1.582483278292527773e+00,-4.822484037439723537e+00,-5.304452059810768061e-01,-2.051468873790884273e-01,1.582499678332942583e+00,-4.822467798945964113e+00,-5.304417449625301595e-01,-2.051627190134681089e-01,1.582483267584921416e+00,-4.822484024125111013e+00,1.583312221828392374e-05,1.487838602320934456e-09,6.825077162539192743e-13,9.258863063998469666e-07,6.795862738764131518e-10
9.166666666666667407e-01,1.000000000000000000e+00,-5.250857532300748920e-01,-2.213077083850717997e-01,1.630897726311588247e+00,-4.864270734554813735e+00,-5.250878279716614250e-01,-2.212855205368853273e-01,1.630904757163493368e+00,-4.864258738880191224e+00,-5.250857539458936296e-01,-2.213077068856958984e-01,1.630897716481817472e+00,-4.864270722401744962e+00,2.218784818647234758e-05,1.499375901214961004e-09,6.617231328269232275e-13,6.512715267459485229e-07,5.984797540390188182e-10
9.200000000000000400e-01,1.000000000000000000e+00,-5.195706201054131057e-01,-2.375894729613000633e-01,1.677937283890610143e+00,-4.904509821629886801e+00,-5.195715654756538626e-01,-2.375617143797713049e-01,1.677936809857677014e+00,-4.904503051436736705e+00,-5.195706208504431434e-01,-2.375894714400182128e-01,1.677937275144931517e+00,-4.904509810931494407e+00,2.775858152875843032e-05,1.521281850491718046e-09,5.911522216561921797e-13,3.653201421492772523e-07,4.919917534598239601e-10
9.233333333333333393e-01,1.000000000000000000e+00,-5.139012446620840890e-01,-2.540024466739842501e-01,1.723410636306095922e+00,-4.942954107858480661e+00,-5.139014528378421653e-01,-2.539706679965519909e-01,1.723405990228392470e+00,-4.942953443999608787e+00,-5.139012454469382707e-01,-2.540024451173853448e-01,1.723410628858668359e+00,-4.942954098919102535e+00,3.177867743225926134e-05,1.556598905327888360e-09,6.890331087251855314e-13,7.527409867005028442e-08,3.591047942757163532e-10
9.266666666666667496e-01,1.000000000000000000e+00,-5.080831755538436356e-01,-2.705402207670415393e-01,1.767120136151371312e+00,-4.979346549146937306e+00,-5.080831255651424572e-01,-2.705065027050120863e-01,1.767115566238929958e+00,-4.979352630454516593e+00,-5.080831763907969201e-01,-2.705402191594281636e-01,1.767120130212759488e+00,-4.979346542266634756e+00,3.371806202945304420e-05,1.607613375753658147e-09,6.786408170116875080e-13,2.291411582322337670e-07,1.999652144548940953e-10
9.300000000000000488e-01,1.000000000000000000e+00,-5.021226274671903855e-01,-2.871955176651345143e-01,1.808864261599781198e+00,-5.013423495388756201e+00,-5.021228241538071568e-01,-2.871621743694376394e-01,1.808864238753841613e+00,-5.013436535817563211e+00,-5.021226283704047777e-01,-2.871955159882132458e-01,1.808864257369786399e+00,-5.013423490852364495e+00,3.334329569687488615e-05,1.676921268511932794e-09,6.912082395489409504e-13,5.624631487701501552e-07,1.615614671524725634e-11
9.333333333333333481e-01,1.000000000000000000e+00,-4.960264892648424961e-01,-3.039601752966032966e-01,1.848440557896720238e+00,-5.044918605280841462e+00,-4.960273956205906165e-01,-3.039294319739518357e-01,1.848449046875531465e+00,-5.044938217444252970e+00,-4.960264902500213791e-01,-3.039601735299279905e-01,1.848440555551707387e+00,-5.044918603339547225e+00,3.074332265146084708e-05,1.766675306047460481e-09,6.733238305536187283e-13,9.295473548861366393e-07,1.890875060458946280e-10
9.366666666666667584e-01,1.000000000000000000e+00,-4.898023215640745498e-01,-3.208251455206427294e-01,1.885649025888405328e+00,-5.073567382166355166e+00,-4.898042930217301194e-01,-3.207988281473838632e-01,1.885668837041608370e+00,-5.073592471797593539e+00,-4.898023226481789671e-01,-3.208251436419779501e-01,1.885649025569403392e+00,-5.073567383020759713e+00,2.631737325886618351e-05,1.878664779297878340e-09,6.718737433377817150e-13,1.314916288687207047e-06,4.107712809353851773e-10
9.400000000000000577e-01,1.000000000000000000e+00,-4.834583423666481972e-01,-3.377805085874708291e-01,1.920295888477212776e+00,-5.099112239194035112e+00,-4.834615725750176507e-01,-3.377597838845556311e-01,1.920328222472169610e+00,-5.099141034237553605e+00,-4.834583435670994911e-01,-3.377805065738497259e-01,1.920295890278592710e+00,-5.099112242977321685e+00,2.072470291519801222e-05,2.013621103191809425e-09,6.759823237826531182e-13,1.678659090129456233e-06,6.421720902581990212e-10
9.433333333333333570e-01,1.000000000000000000e+00,-4.770033996425706024e-01,-3.548155051785111813e-01,1.952197631140230705e+00,-5.121307954194320722e+00,-4.770078869505959829e-01,-3.548007054417307571e-01,1.952241904045843857e+00,-5.121338211178112942e+00,-4.770034009768464589e-01,-3.548155030067646765e-01,1.952197635097460582e+00,-5.121307960955041594e+00,1.479973678042423302e-05,2.171746504853189208e-09,6.130243704950659865e-13,1.960589497433501970e-06,8.750461881923032479e-10
9.466666666666667673e-01,1.000000000000000000e+00,-4.704469301756629696e-01,-3.719185870260807714e-01,1.981185179127235241e+00,-5.139927328315979871e+00,-4.704524720245652492e-01,-3.719091466455723971e-01,1.981239170282063089e+00,-5.139956718221514897e+00,-4.704469316608289042e-01,-3.719185846734613943e-01,1.981185185210922350e+00,-5.139927338009392166e+00,9.440380508374257573e-06,2.352619377088416286e-09,6.747739177694556407e-13,2.092278729046669491e-06,1.100022627786554247e-09
9.500000000000000666e-01,1.000000000000000000e+00,-4.637989044861381971e-01,-3.890774864238111252e-01,2.007108045349546899e+00,-5.154766822702208096e+00,-4.638051231925745532e-01,-3.890720051394470635e-01,2.007168351455109523e+00,-5.154793445578342848e+00,-4.637989061367893684e-01,-3.890774838707586891e-01,2.007108053461091668e+00,-5.154766835183656859e+00,6.218706436356136180e-06,2.553052436127245528e-09,6.860120936921918882e-13,2.014416559183134631e-06,1.307175078686142744e-09
9.533333333333333659e-01,1.000000000000000000e+00,-4.570697582278724358e-01,-4.062793041453746090e-01,2.029838263058204362e+00,-5.165651919546874637e+00,-4.570761566042892410e-01,-4.062757370048981631e-01,2.029900979617553336e+00,-5.165674844249726227e+00,-4.570697600568404129e-01,-4.062793013745619186e-01,2.029838273029606732e+00,-5.165651934572071724e+00,6.398376416805184874e-06,2.770812690400248357e-09,7.458281913454656593e-13,1.695280506511790548e-06,1.486727777925504156e-09
9.566666666666667762e-01,1.000000000000000000e+00,-4.502703111099493616e-01,-4.235106143986497318e-01,2.049273909752328482e+00,-5.172441942705859219e+00,-4.502763507856776259e-01,-4.235065713902100848e-01,2.049335409022852161e+00,-5.172461631335894872e+00,-4.502703131263496306e-01,-4.235106113976147002e-01,2.049273921351959959e+00,-5.172441959939364509e+00,6.039675728264359833e-06,3.001035031591214874e-09,6.848036876789945118e-13,1.145404783386152115e-06,1.629827943051954081e-09
9.600000000000000755e-01,1.000000000000000000e+00,-4.434116750098850979e-01,-4.407575845956629434e-01,2.065342035854383251e+00,-5.175034082119188916e+00,-4.434168653220856848e-01,-4.407507058476594075e-01,2.065399682499181822e+00,-5.175052553241060949e+00,-4.434116772191610267e-01,-4.407575813567541911e-01,2.065342048800382191e+00,-5.175034101153785038e+00,6.878748003535939404e-06,3.238908752312141814e-09,7.122345041785765331e-13,4.241001290437588178e-07,1.729300542521531203e-09
9.633333333333333748e-01,1.000000000000000000e+00,-4.365051535510411362e-01,-4.580061068881701170e-01,2.078000834563571431e+00,-5.173366397103039027e+00,-4.365091356047485771e-01,-4.579944644475080207e-01,2.078053485678912793e+00,-5.173387017191418025e+00,-4.365051559544214643e-01,-4.580061034092784977e-01,2.078000848539238721e+00,-5.173366417481214619e+00,1.164244066209629835e-05,3.478891619224100396e-09,9.151258737944282829e-13,3.647978381351793942e-07,1.780282950537128788e-09
9.666666666666666741e-01,1.000000000000000000e+00,-4.295621358926310918e-01,-4.752419377630150432e-01,2.087240927041823291e+00,-5.167419624870889017e+00,-4.295647458258509133e-01,-4.752244045281741047e-01,2.087289104251470739e+00,-5.167446493267975782e+00,-4.295621384865149217e-01,-4.752419340484222432e-01,2.087240941705782671e+00,-5.167419646102251463e+00,1.753323484093849416e-05,3.714592800019289598e-09,6.781574546064085372e-13,1.088108295771250527e-06,1.780663356750083481e-09
9.700000000000000844e-01,1.000000000000000000e+00,-4.225939878223385904e-01,-4.924508415190057553e-01,2.093085686816473778e+00,-5.157217688535314259e+00,-4.225952858964479031e-01,-4.924273639040140926e-01,2.093131377629455780e+00,-5.157254685510300973e+00,-4.225939905989171685e-01,-4.924508375785389691e-01,2.093085701835712076e+00,-5.157217710141322797e+00,2.347761499166267640e-05,3.940466786200857996e-09,7.053465899033511237e-13,1.607020915976275336e-06,1.731254776726073922e-09
9.733333333333333837e-01,1.000000000000000000e+00,-4.156119434050861150e-01,-5.096187332177717355e-01,2.095590584619230423e+00,-5.142826877249389916e+00,-4.156122010410829293e-01,-5.095904478190230735e-01,2.095636713014582320e+00,-5.142876555444130027e+00,-4.156119463523354485e-01,-5.096187290668295899e-01,2.095590599677894961e+00,-5.142826898777533629e+00,2.828539874866198289e-05,4.150942145564329167e-09,6.748947583707753581e-13,1.805006431003347909e-06,1.635687020447543098e-09
9.766666666666666829e-01,1.000000000000000000e+00,-4.086270003991862576e-01,-5.267318167536938489e-01,2.094841593759522169e+00,-5.124353751817528391e+00,-4.086266447745904862e-01,-5.267009628879040228e-01,2.094891276804052627e+00,-5.124416342143504721e+00,-4.086270035016240643e-01,-5.267318124122337686e-01,2.094841608578470904e+00,-5.124353772869583601e+00,3.085386578982607375e-05,4.341460080325987292e-09,6.721154245404212509e-13,1.614726291059540010e-06,1.500032207290206731e-09
9.800000000000000933e-01,1.000000000000000000e+00,-4.016498224296469188e-01,-5.437767139860790744e-01,2.090952751203412507e+00,-5.101941904581898335e+00,-4.016493462582881868e-01,-5.437463124861472430e-01,2.091008510500473427e+00,-5.102014753875979913e+00,-4.016498256685570034e-01,-5.437767094783184652e-01,2.090952765552416714e+00,-5.101941924830846631e+00,3.040149993183138832e-05,4.507760609229194415e-09,7.461907131494249126e-13,1.039151274839702301e-06,1.332217601541241419e-09
9.833333333333333925e-01,1.000000000000000000e+00,-3.946906505059357140e-01,-5.607405814228469954e-01,2.084063015006710096e+00,-5.075767764742735721e+00,-3.946905014728666616e-01,-5.607138733468715053e-01,2.084126126369027610e+00,-5.075845509303253067e+00,-3.946906538613277893e-01,-5.607405767746437286e-01,2.084063028709929544e+00,-5.075767783941151912e+00,2.670807597549007539e-05,4.648203266732764405e-09,6.768282079918913423e-13,1.635770567222483720e-07,1.141313861257511081e-09
9.866666666666666918e-01,1.000000000000000000e+00,-3.877592259546233100e-01,-5.776112116483842485e-01,2.074332591002613135e+00,-5.046035684483835659e+00,-3.877596944570239068e-01,-5.775908755861589583e-01,2.074402729295081294e+00,-5.046111389058771657e+00,-3.877592294049476140e-01,-5.776112068876195771e-01,2.074332603944086806e+00,-5.046035702470888396e+00,2.033606222529016350e-05,4.760764671374317913e-09,5.932065118786277803e-13,8.426756863275153414e-07,9.367819596381423857e-10
9.900000000000001021e-01,1.000000000000000000e+00,-3.808647262150965385e-01,-5.943771175351768576e-01,2.061938918518982700e+00,-5.012972564361269256e+00,-3.808658506510238517e-01,-5.943643075997666614e-01,2.062014193359607450e+00,-5.013039932279988342e+00,-3.808647297378998098e-01,-5.943771126908857783e-01,2.061938930639525047e+00,-5.012972581058646071e+00,1.280993541019626036e-05,4.844291079386664478e-09,6.295795328758710137e-13,1.733924970829693528e-06,7.277746055082957657e-10
9.933333333333334014e-01,1.000000000000000000e+00,-3.740157143167519571e-01,-6.110275981367709885e-01,2.047072506233964528e+00,-4.976822278181624704e+00,-3.740172200070692177e-01,-6.110208634447047427e-01,2.047149902183212689e+00,-4.976878887830536335e+00,-3.740157178914510494e-01,-6.110275932354261030e-01,2.047072517527235735e+00,-4.976822293586673496e+00,6.734692066245884234e-06,4.901344885510638960e-09,6.815409914433613327e-13,2.202475568636526178e-06,5.225536707802019560e-10
9.966666666666667007e-01,1.000000000000000000e+00,-3.672201022421156535e-01,-6.275527859953644594e-01,2.029932796849679200e+00,-4.937840140464030192e+00,-3.672213838766248961e-01,-6.275469441928285264e-01,2.030008946551637550e+00,-4.937891513717904246e+00,-3.672201058482298386e-01,-6.275527810632643977e-01,2.029932807349782209e+00,-4.937840154632798573e+00,5.841802535933027229e-06,4.932100061694200122e-09,6.665567568797129353e-13,1.896008792628476061e-06,3.280719611319953030e-10
1.000000000000000000e+00,1.000000000000000000e+00,-3.604851277984753022e-01,-6.439436763880991288e-01,2.010724215899724054e+00,-4.896287627489225969e+00,-3.604852774649837110e-01,-6.439287174527670299e-01,2.010796363532773690e+00,-4.896351813178659640e+00,-3.604851314174893906e-01,-6.439436714488758762e-01,2.010724225675719179e+00,-4.896287640527512863e+00,1.495893533209891046e-05,4.939223252620195126e-09,6.854078906855932000e-13,4.342792253095664972e-07,1.497302055584589883e-10
1.003333333333333410e+00,1.000000000000000000e+00,-3.538173441807544450e-01,-6.601921396333974013e-01,1.989652529536094283e+00,-4.852427521119524023e+00,-3.538165696776027214e-01,-6.601778554156506607e-01,1.989718033874618097e+00,-4.852494535609650939e+00,-3.538173477960738778e-01,-6.601921347080944580e-01,1.989652538679592464e+00,-4.852427533165227125e+00,1.428421774674060174e-05,4.925302943270537526e-09,6.747739177694556407e-13,8.578143855106412780e-07,8.697985642393919263e-12
